Name,Exclusive secs,Inclusive secs,% Exclusive,% Inclusive,Module,Source File,Source Line
"[000001CF36CAB594]",0,0.0129785,0,0.00607803,"","",0
"[000001CF36CAB5A0]",0,0.0689743,0,0.0323017,"","",0
"[000001CF36CAB5C8]",0,0.0019891,0,0.000931526,"","",0
"[000001CF36CAB5CC]",0,0.0070415,0,0.00329764,"","",0
"[000001CF36CAB5CE]",0,0.0020105,0,0.000941548,"","",0
"[000001CF36CAB5D0]",0,0.0837689,0,0.0392303,"","",0
"[000001CF36CAB5D8]",0,0.0219676,0,0.0102878,"","",0
"[000001CF36CAB5DB]",0,0.0020354,0,0.000953209,"","",0
"[000001CF36CAB5DC]",0,0.0050168,0,0.00234944,"","",0
"[000001CF36CAB5DD]",0,0.0020015,0,0.000937333,"","",0
"[000001CF36CAB5E0]",0,0.0150496,0,0.00704796,"","",0
"[000001CF36CAB5E1]",0,0.0020105,0,0.000941548,"","",0
"[000001CF36CAB5E2]",0,0.0019538,0,0.000914994,"","",0
"[000001CF36CAB5E4]",0,0.0149523,0,0.00700239,"","",0
"[000001CF36CAB5F0]",0,0.0430474,0,0.0201598,"","",0
"[000001CF36CAB5FD]",0,0.11425,0,0.0535051,"","",0
"[000001CF36CAB618]",0,0.0080406,0,0.00376554,"","",0
"[000001CF36CAB61C]",0,0.0030413,0,0.00142429,"","",0
"[000001CF36CAB61E]",0,0.0050389,0,0.00235979,"","",0
"[000001CF36CAB61F]",0,0.0030414,0,0.00142433,"","",0
"[000001CF36CAB620]",0,0.0790771,0,0.037033,"","",0
"[000001CF36CAB628]",0,0.0190466,0,0.00891981,"","",0
"[000001CF36CAB62C]",0,0.003003,0,0.00140635,"","",0
"[000001CF36CAB630]",0,0.0140328,0,0.00657177,"","",0
"[000001CF36CAB632]",0,0.0019642,0,0.000919865,"","",0
"[000001CF36CAB634]",0,0.0079591,0,0.00372737,"","",0
"[000001CF36CAB640]",0,0.0446363,0,0.0209039,"","",0
"[000001CF36CAB66C]",0,0.0079669,0,0.00373102,"","",0
"[000001CF36CAB66D]",0,0.0049654,0,0.00232537,"","",0
"[000001CF36CAB66E]",0,0.0019879,0,0.000930964,"","",0
"[000001CF36CAB66F]",0,0.0019863,0,0.000930215,"","",0
"[000001CF36CAB670]",0,0.0889086,0,0.0416373,"","",0
"[000001CF36CAB678]",0,0.0230298,0,0.0107852,"","",0
"[000001CF36CAB67A]",0,0.0029971,0,0.00140359,"","",0
"[000001CF36CAB67C]",0,0.0110052,0,0.0051539,"","",0
"[000001CF36CAB67D]",0,0.00499,0,0.00233689,"","",0
"[000001CF36CAB67E]",0,0.0029836,0,0.00139727,"","",0
"[000001CF36CAB680]",0,0.0134824,0,0.00631401,"","",0
"[000001CF36CAB681]",0,0.0030038,0,0.00140673,"","",0
"[000001CF36CAB684]",0,0.0156067,0,0.00730886,"","",0
"[000001CF36CAB690]",0,0.0350071,0,0.0163944,"","",0
"[000001CF36CAB6B8]",0,0.0029972,0,0.00140363,"","",0
"[000001CF36CAB6BF]",0,0.001994,0,0.000933821,"","",0
"[000001CF36CAB6C0]",0,0.0697882,0,0.0326829,"","",0
"[000001CF36CAB6C8]",0,0.0194865,0,0.00912583,"","",0
"[000001CF36CAB6CC]",0,0.0030153,0,0.00141211,"","",0
"[000001CF36CAB6CE]",0,0.0020411,0,0.000955878,"","",0
"[000001CF36CAB6D0]",0,0.0191683,0,0.00897681,"","",0
"[000001CF36CAB6D3]",0,0.0020043,0,0.000938644,"","",0
"[000001CF36CAB6D4]",0,0.0070296,0,0.00329207,"","",0
"[000001CF36CAB6E0]",0,0.0561174,0,0.0262806,"","",0
"[000001CF36CAB6FD]",0,0.0990724,0,0.0463971,"","",0
"[000001CF36CAB708]",0,0.0060058,0,0.00281261,"","",0
"[000001CF36CAB70C]",0,0.0144349,0,0.00676008,"","",0
"[000001CF36CAB70E]",0,0.0029595,0,0.00138598,"","",0
"[000001CF36CAB70F]",0,0.0029627,0,0.00138748,"","",0
"[000001CF36CAB710]",0,0.0894223,0,0.0418778,"","",0
"[000001CF36CAB718]",0,0.0150284,0,0.00703803,"","",0
"[000001CF36CAB71B]",0,0.003001,0,0.00140541,"","",0
"[000001CF36CAB71C]",0,0.0109775,0,0.00514093,"","",0
"[000001CF36CAB720]",0,0.021883,0,0.0102481,"","",0
"[000001CF36CAB724]",0,0.0089805,0,0.00420571,"","",0
"[000001CF36CAB730]",0,0.0547822,0,0.0256553,"","",0
"[000001CF36CAB75C]",0,0.0060617,0,0.00283879,"","",0
"[000001CF36CAB75D]",0,0.0030315,0,0.0014197,"","",0
"[000001CF36CAB75E]",0,0.0049988,0,0.00234101,"","",0
"[000001CF36CAB760]",0,0.061431,0,0.0287691,"","",0
"[000001CF36CAB768]",0,0.030211,0,0.0141483,"","",0
"[000001CF36CAB769]",0,0.0030116,0,0.00141038,"","",0
"[000001CF36CAB76C]",0,0.0100643,0,0.00471327,"","",0
"[000001CF36CAB76E]",0,0.0019913,0,0.000932556,"","",0
"[000001CF36CAB770]",0,0.011031,0,0.00516599,"","",0
"[000001CF36CAB774]",0,0.007942,0,0.00371936,"","",0
"[000001CF36CAB780]",0,0.0483982,0,0.0226656,"","",0
"[000001CF36CAB7AC]",0,0.0030672,0,0.00143642,"","",0
"[000001CF36CAB7AE]",0,0.0030672,0,0.00143642,"","",0
"[000001CF36CAB7B0]",0,0.0847953,0,0.0397109,"","",0
"[000001CF36CAB7B8]",0,0.0139429,0,0.00652967,"","",0
"[000001CF36CAB7B9]",0,0.0030052,0,0.00140738,"","",0
"[000001CF36CAB7BC]",0,0.0179955,0,0.00842757,"","",0
"[000001CF36CAB7BE]",0,0.0019944,0,0.000934008,"","",0
"[000001CF36CAB7C0]",0,0.0150685,0,0.00705681,"","",0
"[000001CF36CAB7C1]",0,0.0030383,0,0.00142288,"","",0
"[000001CF36CAB7C4]",0,0.0125645,0,0.00588415,"","",0
"[000001CF36CAB7D0]",0,0.0460432,0,0.0215627,"","",0
"[000001CF36CAB7F8]",0,0.0020409,0,0.000955785,"","",0
"[000001CF36CAB7FC]",0,0.0029843,0,0.00139759,"","",0
"[000001CF36CAB7FD]",0,0.102016,0,0.0477754,"","",0
"[000001CF36CAB7FE]",0,0.0029843,0,0.00139759,"","",0
"[000001CF36CAB800]",0,0.078144,0,0.036596,"","",0
"[000001CF36CAB808]",0,0.019578,0,0.00916868,"","",0
"[000001CF36CAB80C]",0,0.003,0,0.00140495,"","",0
"[000001CF36CAB810]",0,0.0080658,0,0.00377734,"","",0
"[000001CF36CAB814]",0,0.0059688,0,0.00279528,"","",0
"[000001CF36CAB820]",0,0.0439275,0,0.0205719,"","",0
"[000001CF36CAB84C]",0,0.0030017,0,0.00140574,"","",0
"[000001CF36CAB84F]",0,0.0030017,0,0.00140574,"","",0
"[000001CF36CAB850]",0,0.0761893,0,0.0356806,"","",0
"[000001CF36CAB858]",0,0.0159926,0,0.00748958,"","",0
"[000001CF36CAB85C]",0,0.0030119,0,0.00141052,"","",0
"[000001CF36CAB85E]",0,0.0059965,0,0.00280825,"","",0
"[000001CF36CAB860]",0,0.0220901,0,0.0103451,"","",0
"[000001CF36CAB864]",0,0.0089497,0,0.00419128,"","",0
"[000001CF36CAB870]",0,0.0368264,0,0.0172464,"","",0
"[000001CF36CAB898]",0,0.0019639,0,0.000919724,"","",0
"[000001CF36CAB89C]",0,0.0060688,0,0.00284211,"","",0
"[000001CF36CAB89D]",0,0.0030736,0,0.00143941,"","",0
"[000001CF36CAB89E]",0,0.0029944,0,0.00140232,"","",0
"[000001CF36CAB89F]",0,0.0040453,0,0.00189448,"","",0
"[000001CF36CAB8A0]",0,0.0801005,0,0.0375123,"","",0
"[000001CF36CAB8A8]",0,0.0316424,0,0.0148186,"","",0
"[000001CF36CAB8AC]",0,0.0129676,0,0.00607292,"","",0
"[000001CF36CAB8B0]",0,0.0079945,0,0.00374395,"","",0
"[000001CF36CAB8C0]",0,0.0488798,0,0.0228912,"","",0
"[000001CF36CAB8E8]",0,0.0074495,0,0.00348871,"","",0
"[000001CF36CAB8EC]",0,0.0035609,0,0.00166762,"","",0
"[000001CF36CAB8ED]",0,0.0030496,0,0.00142817,"","",0
"[000001CF36CAB8EE]",0,0.0035609,0,0.00166762,"","",0
"[000001CF36CAB8F0]",0,0.0865975,0,0.0405549,"","",0
"[000001CF36CAB8F8]",0,0.01206,0,0.00564788,"","",0
"[000001CF36CAB8FC]",0,0.0030354,0,0.00142152,"","",0
"[000001CF36CAB8FD]",0,0.117778,0,0.0551571,"","",0
"[000001CF36CAB900]",0,0.0150857,0,0.00706486,"","",0
"[000001CF36CAB904]",0,0.015024,0,0.00703597,"","",0
"[000001CF36CAB910]",0,0.0478432,0,0.0224057,"","",0
"[000001CF36CAB938]",0,0.0029578,0,0.00138518,"","",0
"[000001CF36CAB93C]",0,0.0030051,0,0.00140733,"","",0
"[000001CF36CAB93F]",0,0.0020079,0,0.00094033,"","",0
"[000001CF36CAB940]",0,0.0911061,0,0.0426664,"","",0
"[000001CF36CAB948]",0,0.0140202,0,0.00656587,"","",0
"[000001CF36CAB949]",0,0.0030007,0,0.00140527,"","",0
"[000001CF36CAB94B]",0,0.0019974,0,0.000935413,"","",0
"[000001CF36CAB94C]",0,0.0099943,0,0.00468048,"","",0
"[000001CF36CAB94D]",0,0.0060775,0,0.00284619,"","",0
"[000001CF36CAB950]",0,0.0170296,0,0.00797522,"","",0
"[000001CF36CAB954]",0,0.0119972,0,0.00561847,"","",0
"[000001CF36CAB960]",0,0.0399982,0,0.0187318,"","",0
"[000001CF36CAB988]",0,0.0090326,0,0.0042301,"","",0
"[000001CF36CAB98C]",0,0.0049926,0,0.00233811,"","",0
"[000001CF36CAB98E]",0,0.00603,0,0.00282394,"","",0
"[000001CF36CAB990]",0,0.100526,0,0.0470778,"","",0
"[000001CF36CAB998]",0,0.0069893,0,0.0032732,"","",0
"[000001CF36CAB99C]",0,0.0140802,0,0.00659397,"","",0
"[000001CF36CAB99E]",0,0.0030808,0,0.00144279,"","",0
"[000001CF36CAB9A0]",0,0.0141121,0,0.00660891,"","",0
"[000001CF36CAB9A2]",0,0.0020344,0,0.000952741,"","",0
"[000001CF36CAB9A4]",0,0.0079893,0,0.00374151,"","",0
"[000001CF36CAB9B0]",0,0.0536128,0,0.0251077,"","",0
"[000001CF36CAB9D8]",0,0.0019988,0,0.000936069,"","",0
"[000001CF36CAB9DC]",0,0.0019896,0,0.00093176,"","",0
"[000001CF36CAB9DE]",0,0.00201,0,0.000941314,"","",0
"[000001CF36CAB9E0]",0,0.070639,0,0.0330813,"","",0
"[000001CF36CAB9E8]",0,0.0140338,0,0.00657224,"","",0
"[000001CF36CAB9EC]",0,0.0030034,0,0.00140654,"","",0
"[000001CF36CAB9ED]",0,0.0029993,0,0.00140462,"","",0
"[000001CF36CAB9EF]",0,0.0029604,0,0.0013864,"","",0
"[000001CF36CAB9F0]",0,0.0149708,0,0.00701105,"","",0
"[000001CF36CAB9F2]",0,0.0020051,0,0.000939019,"","",0
"[000001CF36CAB9F4]",0,0.0020051,0,0.000939019,"","",0
"[000001CF36CAB9FD]",0,0.0836975,0,0.0391968,"","",0
"[000001CF36CABA00]",0,0.0354888,0,0.0166199,"","",0
"[000001CF36CABA2C]",0,0.0030037,0,0.00140668,"","",0
"[000001CF36CABA2E]",0,0.0029998,0,0.00140485,"","",0
"[000001CF36CABA30]",0,0.0777746,0,0.036423,"","",0
"[000001CF36CABA38]",0,0.0099008,0,0.0046367,"","",0
"[000001CF36CABA3C]",0,0.0060041,0,0.00281181,"","",0
"[000001CF36CABA40]",0,0.0068745,0,0.00321943,"","",0
"[000001CF36CABA42]",0,0.0059987,0,0.00280928,"","",0
"[000001CF36CABA44]",0,0.0079968,0,0.00374502,"","",0
"[000001CF36CABA50]",0,0.0598327,0,0.0280206,"","",0
"[000001CF36CABA7C]",0,0.0060575,0,0.00283682,"","",0
"[000001CF36CABA7E]",0,0.0019956,0,0.00093457,"","",0
"[000001CF36CABA80]",0,0.0867561,0,0.0406292,"","",0
"[000001CF36CABA88]",0,0.0210402,0,0.00985345,"","",0
"[000001CF36CABA8A]",0,0.0030047,0,0.00140715,"","",0
"[000001CF36CABA8C]",0,0.0060025,0,0.00281106,"","",0
"[000001CF36CABA90]",0,0.0260677,0,0.0122079,"","",0
"[000001CF36CABA93]",0,0.0060407,0,0.00282895,"","",0
"[000001CF36CABA94]",0,0.0131215,0,0.006145,"","",0
"[000001CF36CABAA0]",0,0.0409427,0,0.0191741,"","",0
"[000001CF36CABAC8]",0,0.0050096,0,0.00234607,"","",0
"[000001CF36CABACC]",0,0.0030396,0,0.00142349,"","",0
"[000001CF36CABACD]",0,0.0030046,0,0.0014071,"","",0
"[000001CF36CABAD0]",0,0.0526806,0,0.0246711,"","",0
"[000001CF36CABAD8]",0,0.0211174,0,0.0098896,"","",0
"[000001CF36CABAD9]",0,0.0025081,0,0.00117458,"","",0
"[000001CF36CABADA]",0,0.0030406,0,0.00142396,"","",0
"[000001CF36CABADC]",0,0.0125041,0,0.00585586,"","",0
"[000001CF36CABAE0]",0,0.0040365,0,0.00189035,"","",0
"[000001CF36CABAE4]",0,0.0029985,0,0.00140424,"","",0
"[000001CF36CABAF0]",0,0.0269905,0,0.0126401,"","",0
"[000001CF36CABAFD]",0,0.0909461,0,0.0425914,"","",0
"[000001CF36CABB1C]",0,0.002008,0,0.000940377,"","",0
"[000001CF36CABB1E]",0,0.0060381,0,0.00282773,"","",0
"[000001CF36CABB20]",0,0.0838288,0,0.0392583,"","",0
"[000001CF36CABB28]",0,0.0100051,0,0.00468554,"","",0
"[000001CF36CABB2C]",0,0.0069343,0,0.00324744,"","",0
"[000001CF36CABB2D]",0,0.0040388,0,0.00189143,"","",0
"[000001CF36CABB30]",0,0.0131073,0,0.00613835,"","",0
"[000001CF36CABB34]",0,0.0019785,0,0.000926562,"","",0
"[000001CF36CABB40]",0,0.054831,0,0.0256782,"","",0
"[000001CF36CABB68]",0,0.0170269,0,0.00797396,"","",0
"[000001CF36CABB70]",0,0.0714375,0,0.0334553,"","",0
"[000001CF36CABB78]",0,0.0230247,0,0.0107828,"","",0
"[000001CF36CABB7A]",0,0.003027,0,0.00141759,"","",0
"[000001CF36CABB7C]",0,0.0096454,0,0.00451709,"","",0
"[000001CF36CABB7F]",0,0.0059951,0,0.0028076,"","",0
"[000001CF36CABB80]",0,0.0169265,0,0.00792694,"","",0
"[000001CF36CABB83]",0,0.0019678,0,0.000921551,"","",0
"[000001CF36CABB84]",0,0.0136646,0,0.00639934,"","",0
"[000001CF36CABB90]",0,0.0460424,0,0.0215624,"","",0
"[000001CF36CABBB8]",0,0.0089455,0,0.00418931,"","",0
"[000001CF36CABBBC]",0,0.0029993,0,0.00140462,"","",0
"[000001CF36CABBC0]",0,0.0708267,0,0.0331692,"","",0
"[000001CF36CABBC8]",0,0.0249685,0,0.0116931,"","",0
"[000001CF36CABBCC]",0,0.0129984,0,0.00608735,"","",0
"[000001CF36CABBD0]",0,0.019434,0,0.00910124,"","",0
"[000001CF36CABBD4]",0,0.0080809,0,0.00378441,"","",0
"[000001CF36CABBFD]",0,0.10017,0,0.0469113,"","",0
"[000001CF36CABC30]",0,0.0795725,0,0.037265,"","",0
"[000001CF36CABC58]",0,0.0120453,0,0.005641,"","",0
"[000001CF36CABC5C]",0,0.0039953,0,0.00187106,"","",0
"[000001CF36CABC5D]",0,0.0070637,0,0.00330804,"","",0
"[000001CF36CABC5E]",0,0.0029929,0,0.00140162,"","",0
"[000001CF36CABC60]",0,0.160683,0,0.0752504,"","",0
"[000001CF36CABC68]",0,0.0308969,0,0.0144695,"","",0
"[000001CF36CABC6C]",0,0.0170603,0,0.0079896,"","",0
"[000001CF36CABC6E]",0,0.0019986,0,0.000935975,"","",0
"[000001CF36CABC70]",0,0.0200088,0,0.00937043,"","",0
"[000001CF36CABC71]",0,0.0030036,0,0.00140663,"","",0
"[000001CF36CABC73]",0,0.0049994,0,0.0023413,"","",0
"[000001CF36CABC74]",0,0.020043,0,0.00938644,"","",0
"[000001CF36CABC80]",0,0.0540472,0,0.0253111,"","",0
"[000001CF36CABCA8]",0,0.0070061,0,0.00328106,"","",0
"[000001CF36CABCAC]",0,0.0065805,0,0.00308175,"","",0
"[000001CF36CABCAE]",0,0.0060298,0,0.00282385,"","",0
"[000001CF36CABCAF]",0,0.0049755,0,0.0023301,"","",0
"[000001CF36CABCB0]",0,0.0945085,0,0.0442598,"","",0
"[000001CF36CABCB8]",0,0.0191415,0,0.00896426,"","",0
"[000001CF36CABCBC]",0,0.0050076,0,0.00234514,"","",0
"[000001CF36CABCBD]",0,0.0029953,0,0.00140274,"","",0
"[000001CF36CABCBF]",0,0.0020002,0,0.000936724,"","",0
"[000001CF36CABCC0]",0,0.0160543,0,0.00751847,"","",0
"[000001CF36CABCC4]",0,0.0099585,0,0.00466372,"","",0
"[000001CF36CABCD0]",0,0.0463934,0,0.0217267,"","",0
"[000001CF36CABCF8]",0,0.0060364,0,0.00282694,"","",0
"[000001CF36CABCFC]",0,0.0049944,0,0.00233895,"","",0
"[000001CF36CABCFD]",0,0.108148,0,0.0506472,"","",0
"[000001CF36CABCFE]",0,0.0019989,0,0.000936115,"","",0
"[000001CF36CABD00]",0,0.0710764,0,0.0332862,"","",0
"[000001CF36CABD08]",0,0.0209988,0,0.00983406,"","",0
"[000001CF36CABD0C]",0,0.0099773,0,0.00467252,"","",0
"[000001CF36CABD10]",0,0.012948,0,0.00606375,"","",0
"[000001CF36CABD12]",0,0.0030038,0,0.00140673,"","",0
"[000001CF36CABD14]",0,0.0169382,0,0.00793242,"","",0
"[000001CF36CABD20]",0,0.0399502,0,0.0187093,"","",0
"[000001CF36CABD48]",0,0.0049969,0,0.00234012,"","",0
"[000001CF36CABD4C]",0,0.0069954,0,0.00327605,"","",0
"[000001CF36CABD4D]",0,0.0029995,0,0.00140471,"","",0
"[000001CF36CABD4E]",0,0.0020054,0,0.000939159,"","",0
"[000001CF36CABD50]",0,0.0818456,0,0.0383295,"","",0
"[000001CF36CABD58]",0,0.0220235,0,0.0103139,"","",0
"[000001CF36CABD60]",0,0.0209674,0,0.00981935,"","",0
"[000001CF36CABD64]",0,0.0070241,0,0.00328949,"","",0
"[000001CF36CABDFD]",0,0.0859548,0,0.0402539,"","",0
"[000001CF36CB10E0]",0,0.0020019,0,0.00093752,"","",0
"[000001CF36CB1110]",0,0.0020019,0,0.00093752,"","",0
"[000001CF36CB18FD]",0,0.0020019,0,0.00093752,"","",0
"[000001CF36CB2838]",0,1.28578,0,0.60215,"","",0
"[000001CF36CB3190]",0,0.0067155,0,0.00314497,"","",0
"[000001CF36CB31C0]",0,0.0189344,0,0.00886727,"","",0
"[000001CF36CB31F4]",0,0.0059439,0,0.00278362,"","",0
"[000001CF36CB31F6]",0,0.00303,0,0.001419,"","",0
"[000001CF36CB31F8]",0,0.00303,0,0.001419,"","",0
"[000001CF36CB31FD]",0,0.0031462,0,0.00147341,"","",0
"[000001CF36CB3200]",0,0.0049228,0,0.00230542,"","",0
"[000001CF36CB3230]",0,0.017016,0,0.00796885,"","",0
"[000001CF36CB3264]",0,0.0089815,0,0.00420617,"","",0
"[000001CF36CB3268]",0,0.0020028,0,0.000937942,"","",0
"[000001CF36CB32FD]",0,0.0069374,0,0.00324889,"","",0
"[000001CF36CB3350]",0,0.0189347,0,0.00886741,"","",0
"[000001CF36CB337C]",0,0.002034,0,0.000952553,"","",0
"[000001CF36CB337D]",0,0.0080473,0,0.00376867,"","",0
"[000001CF36CB337F]",0,0.0020016,0,0.00093738,"","",0
"[000001CF36CB3380]",0,0.0780015,0,0.0365293,"","",0
"[000001CF36CB33B4]",0,0.0254316,0,0.01191,"","",0
"[000001CF36CB33B5]",0,0.005989,0,0.00280474,"","",0
"[000001CF36CB33B6]",0,0.0019961,0,0.000934804,"","",0
"[000001CF36CB33B8]",0,0.0134657,0,0.00630619,"","",0
"[000001CF36CB33C0]",0,0.002961,0,0.00138668,"","",0
"[000001CF36CB33EC]",0,0.0030358,0,0.00142171,"","",0
"[000001CF36CB33F0]",0,0.020959,0,0.00981542,"","",0
"[000001CF36CB33FD]",0,0.0239744,0,0.0112276,"","",0
"[000001CF36CB3424]",0,0.0080193,0,0.00375556,"","",0
"[000001CF36CB3430]",0,0.0030419,0,0.00142457,"","",0
"[000001CF36CB345D]",0,0.0030077,0,0.00140855,"","",0
"[000001CF36CB3460]",0,0.0180018,0,0.00843052,"","",0
"[000001CF36CB3494]",0,0.0020232,0,0.000947495,"","",0
"[000001CF36CB3498]",0,0.001931,0,0.000904317,"","",0
"[000001CF36CB34FD]",0,0.0020232,0,0.000947495,"","",0
"[000001CF36CB3660]",0,0.0459578,0,0.0215227,"","",0
"[000001CF36CB3688]",0,0.0090059,0,0.0042176,"","",0
"[000001CF36CB368D]",0,0.0029997,0,0.00140481,"","",0
"[000001CF36CB3690]",0,0.0944444,0,0.0442298,"","",0
"[000001CF36CB36C4]",0,0.0233856,0,0.0109518,"","",0
"[000001CF36CB36C7]",0,0.0030072,0,0.00140832,"","",0
"[000001CF36CB36C8]",0,0.0080118,0,0.00375205,"","",0
"[000001CF36CB36D0]",0,0.0108585,0,0.0050852,"","",0
"[000001CF36CB36FD]",0,0.0319087,0,0.0149433,"","",0
"[000001CF36CB3700]",0,0.0120439,0,0.00564034,"","",0
"[000001CF36CB3734]",0,0.0100116,0,0.00468858,"","",0
"[000001CF36CB3740]",0,0.0161117,0,0.00754535,"","",0
"[000001CF36CB376D]",0,0.0029958,0,0.00140298,"","",0
"[000001CF36CB376F]",0,0.0020017,0,0.000937427,"","",0
"[000001CF36CB3770]",0,0.0310355,0,0.0145344,"","",0
"[000001CF36CB37A4]",0,0.0030019,0,0.00140584,"","",0
"[000001CF36CB37A5]",0,0.0049438,0,0.00231526,"","",0
"[000001CF36CB37A7]",0,0.0019983,0,0.000935834,"","",0
"[000001CF36CB37A8]",0,0.0069421,0,0.00325109,"","",0
"[000001CF36CB37B0]",0,0.0080035,0,0.00374816,"","",0
"[000001CF36CB37D8]",0,0.0050426,0,0.00236153,"","",0
"[000001CF36CB37E0]",0,0.0140061,0,0.00655927,"","",0
"[000001CF36CB37FD]",0,0.0279988,0,0.0131123,"","",0
"[000001CF36CB3814]",0,0.0100735,0,0.00471757,"","",0
"[000001CF36CB3820]",0,0.0109788,0,0.00514154,"","",0
"[000001CF36CB3850]",0,0.0251202,0,0.0117642,"","",0
"[000001CF36CB3884]",0,0.0030079,0,0.00140865,"","",0
"[000001CF36CB3890]",0,0.0069739,0,0.00326598,"","",0
"[000001CF36CB38C0]",0,0.0242218,0,0.0113434,"","",0
"[000001CF36CB38F4]",0,0.0135413,0,0.0063416,"","",0
"[000001CF36CB38FD]",0,0.0219322,0,0.0102712,"","",0
"[000001CF36CB3970]",0,0.0181029,0,0.00847786,"","",0
"[000001CF36CB3998]",0,0.0020005,0,0.000936865,"","",0
"[000001CF36CB399D]",0,0.0030062,0,0.00140785,"","",0
"[000001CF36CB399F]",0,0.0070874,0,0.00331914,"","",0
"[000001CF36CB39A0]",0,0.0570314,0,0.0267087,"","",0
"[000001CF36CB39D4]",0,0.017033,0,0.00797681,"","",0
"[000001CF36CB39D5]",0,0.0029839,0,0.00139741,"","",0
"[000001CF36CB39D8]",0,0.0049901,0,0.00233694,"","",0
"[000001CF36CB39E0]",0,0.0050016,0,0.00234233,"","",0
"[000001CF36CB39FD]",0,0.0090254,0,0.00422673,"","",0
"[000001CF36CB3A08]",0,0.0030002,0,0.00140504,"","",0
"[000001CF36CB3A10]",0,0.0180495,0,0.00845286,"","",0
"[000001CF36CB3A44]",0,0.0130447,0,0.00610903,"","",0
"[000001CF36CB3AFD]",0,0.0130447,0,0.00610903,"","",0
"[000001CF36CB3B30]",0,0.0240491,0,0.0112626,"","",0
"[000001CF36CB3B5C]",0,0.0030338,0,0.00142077,"","",0
"[000001CF36CB3B5D]",0,0.0019966,0,0.000935038,"","",0
"[000001CF36CB3B5E]",0,0.0030137,0,0.00141136,"","",0
"[000001CF36CB3B60]",0,0.0499238,0,0.0233801,"","",0
"[000001CF36CB3B88]",0,0.0030019,0,0.00140584,"","",0
"[000001CF36CB3B94]",0,0.0150393,0,0.00704313,"","",0
"[000001CF36CB3B95]",0,0.0020761,0,0.000972269,"","",0
"[000001CF36CB3B96]",0,0.0030339,0,0.00142082,"","",0
"[000001CF36CB3B98]",0,0.0071086,0,0.00332907,"","",0
"[000001CF36CB3BFD]",0,0.0211447,0,0.00990239,"","",0
"[000001CF36CB3C10]",0,0.0139988,0,0.00655585,"","",0
"[000001CF36CB3C3D]",0,0.0049922,0,0.00233792,"","",0
"[000001CF36CB3C3E]",0,0.0030092,0,0.00140925,"","",0
"[000001CF36CB3C40]",0,0.0534891,0,0.0250498,"","",0
"[000001CF36CB3C74]",0,0.0181831,0,0.00851542,"","",0
"[000001CF36CB3C76]",0,0.0030412,0,0.00142424,"","",0
"[000001CF36CB3C78]",0,0.0060459,0,0.00283139,"","",0
"[000001CF36CB3C80]",0,0.0090023,0,0.00421591,"","",0
"[000001CF36CB3CB0]",0,0.0120811,0,0.00565776,"","",0
"[000001CF36CB3CE4]",0,0.0019894,0,0.000931666,"","",0
"[000001CF36CB3CE7]",0,0.0019959,0,0.00093471,"","",0
"[000001CF36CB3CE8]",0,0.0019959,0,0.00093471,"","",0
"[000001CF36CB3CFD]",0,0.0261327,0,0.0122383,"","",0
"[000001CF36CB3D60]",0,0.012068,0,0.00565163,"","",0
"[000001CF36CB3D8E]",0,0.0030337,0,0.00142073,"","",0
"[000001CF36CB3D8F]",0,0.0030658,0,0.00143576,"","",0
"[000001CF36CB3D90]",0,0.0350745,0,0.0164259,"","",0
"[000001CF36CB3DC4]",0,0.0099904,0,0.00467866,"","",0
"[000001CF36CB3DC6]",0,0.0020003,0,0.000936771,"","",0
"[000001CF36CB3DC8]",0,0.0020003,0,0.000936771,"","",0
"[000001CF36CB3DD0]",0,0.0096891,0,0.00453755,"","",0
"[000001CF36CB3DFD]",0,0.0129863,0,0.00608168,"","",0
"[000001CF36CB3E00]",0,0.0110451,0,0.00517259,"","",0
"[000001CF36CB3E34]",0,0.0099683,0,0.00466831,"","",0
"[000001CF36CB3E40]",0,0.0070786,0,0.00331502,"","",0
"[000001CF36CB3E6D]",0,0.0030031,0,0.0014064,"","",0
"[000001CF36CB3E70]",0,0.0300953,0,0.0140941,"","",0
"[000001CF36CB3EA4]",0,0.0040488,0,0.00189611,"","",0
"[000001CF36CB3EA6]",0,0.0030229,0,0.00141567,"","",0
"[000001CF36CB3EA8]",0,0.0030229,0,0.00141567,"","",0
"[000001CF36CB3EB0]",0,0.0129646,0,0.00607152,"","",0
"[000001CF36CB3EE0]",0,0.0200837,0,0.0094055,"","",0
"[000001CF36CB3EFD]",0,0.0151382,0,0.00708945,"","",0
"[000001CF36CB3F14]",0,0.0081502,0,0.00381686,"","",0
"[000001CF36CB3F48]",0,0.0020153,0,0.000943796,"","",0
"[000001CF36CB3F4D]",0,0.0020278,0,0.00094965,"","",0
"[000001CF36CB3F4E]",0,0.0030484,0,0.00142761,"","",0
"[000001CF36CB3F4F]",0,0.0029907,0,0.00140059,"","",0
"[000001CF36CB3F50]",0,0.0380258,0,0.0178081,"","",0
"[000001CF36CB3F84]",0,0.007967,0,0.00373107,"","",0
"[000001CF36CB3F90]",0,0.006001,0,0.00281036,"","",0
"[000001CF36CB3FC0]",0,0.0135872,0,0.00636309,"","",0
"[000001CF36CB3FF4]",0,0.0120548,0,0.00564545,"","",0
"[000001CF36CB3FF8]",0,0.0029764,0,0.00139389,"","",0
"[000001CF36CB3FFD]",0,0.0140026,0,0.00655763,"","",0
